6.509566574892728941e-01,4.053330439825852949e-01,4.468615617106358462e-01,2.953024177749951629e-01,3.316586256027221902e-01,2.812170243014892046e-01,2.537962688381473209e-01,2.349259901667634653e-01,2.374596489096681140e-01,2.128901917922000064e-01,2.053020853238801124e-01,1.845856161105136062e-01,1.897702122417589121e-01,1.763664454904695367e-01,1.976786584655443879e-01,2.008559791278093920e-01,2.030201533002158054e-01,4.018687598407268524e+00
4.516603395849408953e-01,6.366666666666667140e-01,5.633333333333333526e-01,6.466666666666666119e-01,3.223472340002828673e-01,2.038987607477447950e-01,2.241095367698445751e-01,1.833502279870975749e-01,2.306833496347249490e-01,2.250607029813685711e-01,2.332340588991388131e-01,2.163671467400691550e-01,2.268139989567199699e-01,1.989234257732935551e-01,2.210603430341394893e-01,2.137039834745854128e-01,2.154193415498822095e-01,6.890657771513499341e+00
7.507163646609283925e-01,9.786533355712890847e-01,9.721817143758137991e-01,9.800364557902018214e-01,9.614190419514974106e-01,9.551632563273112497e-01,9.653702799479166874e-01,9.643039957682291163e-01,9.667877960205077947e-01,9.678054936726887547e-01,9.713517125447591605e-01,9.737048339843750178e-01,9.766510518391927631e-01,9.741227340698241921e-01,9.684650929768879868e-01,9.679210027058918753e-01,9.632816823323567812e-01,2.343169784545898438e+01
5.054945054945054750e-01,4.835164835164835195e-01,4.725274725274725141e-01,4.670329670329670391e-01,2.504689676399469711e-01,2.195816878529915084e-01,2.691059982330039069e-01,2.565406725346678352e-01,2.869644174494376254e-01,2.564593457796146003e-01,3.250195757942835884e-01,3.019150216271833664e-01,2.774138363018625042e-01,2.833131516820127094e-01,3.017060749928563990e-01,1.861485470650234009e-01,2.692927593464435332e-01,0.000000000000000000e+00
9.734202584067543906e-01,9.671982775677691047e-01,9.674261114099523828e-01,9.721892220633370219e-01,9.676723480224609375e-01,9.514382959722162969e-01,9.715935424133971265e-01,9.489086276882297000e-01,9.534211630349630484e-01,9.614822261936062375e-01,9.780221247411036156e-01,9.716927455021784343e-01,9.725798722151871578e-01,9.598770560799064766e-01,9.656199780139294031e-01,9.284233680138220812e-01,9.701145297878390750e-01,0.000000000000000000e+00
